"#","Brand","Exact bottle / product","Product type","What we need","Existing product/source page","Current inactive reason","Image URL / result"
"347","Swiss Arabian","Dehn El Oud Shaheen 949 | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/dehn-el-oud-shaheen","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"348","Swiss Arabian","Essence of Casablanca | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/essence-of-casablanca-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"349","Swiss Arabian","Gharaam | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/gharaam-copy-1","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"350","Swiss Arabian","Hawa | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/hawa-copy","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"351","Swiss Arabian","Jamila | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/jamila-1013-15ml-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"352","Swiss Arabian","Kashkha | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/kashkha","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"353","Swiss Arabian","Layali | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/layali-2","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"354","Swiss Arabian","Layali Blanc | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/swiss-arabian-layali-blanc-arabian-perfume-oil-fragrance-with-white-rose-iris-and-vanilla-luxury-products-from-dubai-long-lasting-addictive-parfum-arabic-perfume-oil-for-women-0-5-oz","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"355","Swiss Arabian","Layali Noir | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/swiss-arabian-layali-noir-arabian-perfume-oil-fragrance-with-cognac-vanilla-and-tonka-luxury-products-from-dubai-long-lasting-addictive-parfum-arabic-perfume-oil-for-women-0-5-oz","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"356","Swiss Arabian","Layali Rouge | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/layali-rouge","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"357","Swiss Arabian","Layali Rubis | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/swiss-arabian-layali-rubis-arabian-perfume-oil-fragrance-with-rose-pear-and-orange-flower-luxury-products-from-dubai-long-lasting-addictive-parfum-arabic-perfume-oil-for-women-0-5-oz","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"358","Swiss Arabian","Layali Soleil | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/swiss-arabian-layali-soleil-arabian-perfume-oil-fragrance-with-vanilla-coconut-and-white-musk-luxury-products-from-dubai-long-lasting-addictive-parfum-arabic-perfume-oil-for-women-0-5-oz","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"359","Swiss Arabian","Mukhalat Malaki | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/mukhalat-malaki","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"360","Swiss Arabian","MUSK 07 | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/musk-8","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"361","Swiss Arabian","Musk Malaki | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/musk-malaki","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"362","Swiss Arabian","Noora | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/noora-onyx","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"363","Swiss Arabian","Noora Onyx | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/noora-onyx-20ml-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"364","Swiss Arabian","Oud Malaki | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/oud-malaki","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"365","Swiss Arabian","Private Musk | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/private-musk-cpo-12ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"366","Swiss Arabian","Private Oud | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/private-oud-2","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"367","Swiss Arabian","Rasheeqa","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/rasheeqa","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"368","Swiss Arabian","Rasheeqa | Swiss Arabian | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/rasheeqa","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"369","Swiss Arabian","Rasheeqa Noir | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/rasheeqa-noir","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"370","Swiss Arabian","Rasheeqa Rouge | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/rasheeqa-rouge-perfume-oil-20ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"371","Swiss Arabian","Rose 01 | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/rose-01-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"372","Swiss Arabian","Rose Malaki | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/rose-malaki","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"373","Swiss Arabian","Secret Musk | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/secret-musk-2","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"374","Swiss Arabian","Secret Oud | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/secret-oud","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"375","Swiss Arabian","Shaghaf Oud | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/shaghaf-oud-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"376","Swiss Arabian","Shaghaf Oud Ahmar | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/shaghaf-oud-ahmar-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"377","Swiss Arabian","Shaghaf Oud Azraq | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/shaghaf-oud-azraq-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"378","Swiss Arabian","Shaghaf Oud Tonka 1073 | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/shaghaf-oud-tonka-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"379","Swiss Arabian","Yulali | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/yulali","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"380","Swiss Arabian","Zahra | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/zahra-328-concentrated-perfume-oil-30ml-swiss-arabian","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"381","Swiss Arabian","Zahra Candy | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/zahra-30ml-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"382","Afnan","ABIYAD SANDAL","Perfume","Exact bottle/product image + direct image URL","https://us.afnan.com/products/sandal-abiyad","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"383","Afnan","ABRAAJ","Perfume","Exact bottle/product image + direct image URL","https://us.afnan.com/products/abraaj","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"384","Afnan","ADWAA AL SHARQ","Perfume","Exact bottle/product image + direct image URL","https://us.afnan.com/products/adwaa-al-sharq","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"385","Afnan","DEHN AL OUDH ABIYAD","Extrait de Parfum","Exact bottle/product image + direct image URL","https://us.afnan.com/products/dehn-al-oudh-abiyad-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"386","Afnan","WARD AL USSHAQ","Perfume","Exact bottle/product image + direct image URL","https://us.afnan.com/products/wardat-al-ushaq","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"387","Afnan","ZABARJAD","Perfume","Exact bottle/product image + direct image URL","https://us.afnan.com/products/zarberjad","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"388","Al Haramain","Amber oud Travelset x 4 (Gold Edition Ruby Edition Dubai Night Aqua Dubai)","Fragrance","Exact bottle/product image + direct image URL","https://us.alharamainperfumes.com/en/haramain-amber-oud-travelset-30ml-x-4-gold-edition-ruby-edition-dubai-night-aqua-dubai.html","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"389","Al Haramain","Le Reve DEv Red Jasper","Parfum","Exact bottle/product image + direct image URL","https://www.anrdoezrs.net/click-101873859-16941446?url=https%3A%2F%2Fwww.fragranceshop.com%2Fproduct%2Fal-haramain-le-reve-dev-red-jasper-perfume-for-unisex%2F%3Fattribute_pa_size%3Dextrait-de-parfum-spray-tester-3-33-oz%26wmc-currency%3DUSD&cjsku=FS191484ga","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"390","Al Haramain","Sheikh Travel Pack","Perfume","Exact bottle/product image + direct image URL","https://us.alharamainperfumes.com/en/haramain-sheikh-travel-pack.html","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"391","Al Wataniah","House Of Oud","Perfume","Exact bottle/product image + direct image URL","https://alwataniah.com/products/house-of-oud","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"392","Al Wataniah","Massad","Perfume","Exact bottle/product image + direct image URL","https://alwataniah.com/products/massad","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"393","Al Wataniah","Zaeem","Perfume","Exact bottle/product image + direct image URL","https://alwataniah.com/products/zaeem","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"394","Alexandria Fragrances","11/11","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/11-11-winter-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"395","Alexandria Fragrances","BLACK ROYAL ELIXIR INSPIRED BY 212 VIP BLACK ELIXIR","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/black-royal-elixir-inspired-by-212-vip-black-elixir","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"396","Alexandria Fragrances","Citron Del Mar - Aftershave Splash Inspired By Creed's Millesime Imperial","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/citron-del-mar-aftersplash","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"397","Alexandria Fragrances","Citron Del Mar (Solid Fragrance)Inspired By Creed's Millesime Imperial","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/citron-del-mar-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"398","Alexandria Fragrances","Dark Knight - Aftershave Splash Inspired By Kilian Black Phantom","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/dark-knight-aftershave-splash","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"399","Alexandria Fragrances","Dark Knight (Solid Fragrance) Inspired By Kilian Black Phantom","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/dark-knight-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"400","Alexandria Fragrances","Deep Blue (Solid Fragrance) Inspired By MFK Aqua Celestia","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/deep-blue-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"401","Alexandria Fragrances","Forbidden Plum (Solid Fragrance) Inspired By Tom Ford's Plum Japonais","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/forbidden-plum-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"402","Alexandria Fragrances","Fructus Virginis (Solid Fragrance) Inspired By Tom Ford's Lost Cherry","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/fructus-virginis-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"403","Alexandria Fragrances","Hacivaz (Solid Fragrance) Inspired By Hacivat","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/hacivaz-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"404","Alexandria Fragrances","Hawaii Volcano (Solid Fragrance)Inspired By Creed's Virgin Island Water","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/hawaii-volcano-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"405","Alexandria Fragrances","Highlands (Solid Fragrance) Inspired By Creed Bois De Portugal","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/highlands-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"406","Alexandria Fragrances","Interplay (Solid Fragrance) Inspired By MFK Baccarat Rouge 540","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/interplay-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"407","Alexandria Fragrances","Interplay Extrait (Solid Fragrance) Inspired By MFK Baccarat Rouge 540","Extrait de Parfum","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/interplay-extrait-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"408","Alexandria Fragrances","Italian Caramel (Solid Fragrance) Inspired By Xerjoff Italica.","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/italian-caramel-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"409","Alexandria Fragrances","Je Suis Une Femme (Solid Fragrance) Inspired By Chanel Coco","Parfum","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/je-suis-une-femme-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"410","Alexandria Fragrances","Karnak Temple (Solid Fragrance) Inspired By Xerjoff","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/karnak-temple-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"411","Alexandria Fragrances","Ombre Noir 2.0","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/ombre-noir","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"412","Alexandria Fragrances","Ouddiction (Solid Fragrance)Inspired By Oud For Greatness Initio Perfumes Prives","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/ouddiction-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"413","Alexandria Fragrances","PURE DESIRE INSPIRED BY ANFAS ISHQ","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/pure-desire-inspired-by-anfas-ishq","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"414","Alexandria Fragrances","PURPL3 H@ZE (Solid Fragrance) Inspired By Psychodelic Love by Initio Parfums","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/purpl3-h-ze-solid","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"415","Alexandria Fragrances","Royal Equestrian (Solid Fragrance)Inspired By Layton by Parfums de Marly","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/royal-equestrian-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"416","Alexandria Fragrances","Shock Cherry","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/shock-cherry-inspired-by-tom-ford-electric-cherry-eau-de-parfum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"417","Alexandria Fragrances","Sparkling Bergamot (Solid Fragrances)","Perfume","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/sparkling-bergamot-solid-fragrances","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"418","Alexandria Fragrances","Sparkling Bergamot (Solid Fragrances) Inspired By Bergamote 22","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/sparkling-bergamot-solid-fragrances","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"419","Alexandria Fragrances","Sweet Smoke (Solid Fragrance) Inspired By Tom Ford's Tobacco Vanille","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/sweet-smoke-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"420","Alexandria Fragrances","The Irish Gentleman (Solid Fragrance) Inspired By Creed Green Irish Tweed","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/the-irish-gentleman-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"421","Alexandria Fragrances","VELOCITY NOIR — Inspired by Versace Eros Energy","Extrait de Parfum","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/velocity-noir-inspired-by-versace-eros-energy","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"422","Alexandria Fragrances","Zion - Aftershave Splash Inspired By Roja's Elysium","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/zion-aftershave-splash","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"423","Alexandria Fragrances","Zion (Solid Fragrance) Inspired By Roja's Elysium","Fragrance","Exact bottle/product image + direct image URL","https://alexandriafragrances.com/products/zion-solid-fragrance","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"424","ALT. Fragrances","212","Parfum","Exact bottle/product image + direct image URL","https://altfragrances.com/products/212","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"425","ALT. Fragrances","3 for $99","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/3-for-99","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"426","ALT. Fragrances","5 for $150","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/5-for-149","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"427","ALT. Fragrances","Absolute Executive","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/executive-absolu","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"428","ALT. Fragrances","Agar Gold","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/alternative-to-oud-wood","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"429","ALT. Fragrances","Amber Angel","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/amber-angel","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"430","ALT. Fragrances","Asteroid","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/asteroid","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"431","ALT. Fragrances","Atlantic Breeze","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/atlantic-breeze","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"432","ALT. Fragrances","Autumn Leaves","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/autumn-leaves","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"433","ALT. Fragrances","Bold Love","Eau de Cologne","Exact bottle/product image + direct image URL","https://altfragrances.com/products/bold-love","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"434","ALT. Fragrances","CEO","Extrait de Parfum","Exact bottle/product image + direct image URL","https://altfragrances.com/products/copy-of-inspired-by-aventus-aventus-cologne","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
